OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
1218,PDA021,,1984,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1984,None,http://www.bostonplans.org/projects/development-projects/PDA021,PDA021,
1219,PDA022,,1985,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1985,None,http://www.bostonplans.org/projects/development-projects/PDA022,PDA022,
1220,PDA023,,1986,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1986,None,http://www.bostonplans.org/projects/development-projects/PDA023,PDA023,
1221,PDA024,,1987,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1987,None,http://www.bostonplans.org/projects/development-projects/PDA024,PDA024,
1222,PDA025,,1988,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1988,None,http://www.bostonplans.org/projects/development-projects/PDA025,PDA025,
1223,PDA026,,1989,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1989,None,http://www.bostonplans.org/projects/development-projects/PDA026,PDA026,
1224,PDA027,,1990,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1990,None,http://www.bostonplans.org/projects/development-projects/PDA027,PDA027,
1225,PDA028,,1991,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1991,None,http://www.bostonplans.org/projects/development-projects/PDA028,PDA028,
1226,PDA029,,1992,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1992,None,http://www.bostonplans.org/projects/development-projects/PDA029,PDA029,
1227,PDA030,,1993,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1993,None,http://www.bostonplans.org/projects/development-projects/PDA030,PDA030,
1228,PDA031,,1994,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1994,None,http://www.bostonplans.org/projects/development-projects/PDA031,PDA031,
1229,PDA032,,1995,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1995,None,http://www.bostonplans.org/projects/development-projects/PDA032,PDA032,
1230,PDA033,,1996,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1996,None,http://www.bostonplans.org/projects/development-projects/PDA033,PDA033,
1231,PDA034,,1997,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1997,None,http://www.bostonplans.org/projects/development-projects/PDA034,PDA034,
1232,PDA035,,1998,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1998,None,http://www.bostonplans.org/projects/development-projects/PDA035,PDA035,
1233,PDA036,,1999,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,1999,None,http://www.bostonplans.org/projects/development-projects/PDA036,PDA036,
1234,PDA037,,2000,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2000,None,http://www.bostonplans.org/projects/development-projects/PDA037,PDA037,
1235,PDA038,,2001,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2001,None,http://www.bostonplans.org/projects/development-projects/PDA038,PDA038,
1236,PDA039,,2002,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2002,None,http://www.bostonplans.org/projects/development-projects/PDA039,PDA039,
1237,PDA040,,2003,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2003,None,http://www.bostonplans.org/projects/development-projects/PDA040,PDA040,
1238,PDA041,,2004,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2004,None,http://www.bostonplans.org/projects/development-projects/PDA041,PDA041,
1239,PDA041A,,2005,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2005,None,http://www.bostonplans.org/projects/development-projects/PDA041A,PDA041A,
1240,PDA042,,2006,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2006,None,http://www.bostonplans.org/projects/development-projects/PDA042,PDA042,
1241,PDA043,,2007,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2007,None,http://www.bostonplans.org/projects/development-projects/PDA043,PDA043,
1242,PDA044,,2008,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2008,None,http://www.bostonplans.org/projects/development-projects/PDA044,PDA044,
1243,PDA045,,2009,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2009,None,http://www.bostonplans.org/projects/development-projects/PDA045,PDA045,
1244,PDA046,,2010,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2010,None,http://www.bostonplans.org/projects/development-projects/PDA046,PDA046,
1245,PDA047,,2011,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2011,None,http://www.bostonplans.org/projects/development-projects/PDA047,PDA047,
1246,PDA048,,2012,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2012,None,http://www.bostonplans.org/projects/development-projects/PDA048,PDA048,
1247,PDA049,,2013,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2013,None,http://www.bostonplans.org/projects/development-projects/PDA049,PDA049,
1248,PDA050,,2014,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2014,None,http://www.bostonplans.org/projects/development-projects/PDA050,PDA050,
1249,PDA051,,2015,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2015,None,http://www.bostonplans.org/projects/development-projects/PDA051,PDA051,
1250,PDA052,,2016,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2016,None,http://www.bostonplans.org/projects/development-projects/PDA052,PDA052,
1251,PDA053,,2017,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2017,None,http://www.bostonplans.org/projects/development-projects/PDA053,PDA053,
1252,PDA054,,2018,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2018,None,http://www.bostonplans.org/projects/development-projects/PDA054,PDA054,
1253,PDA055,,2019,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2019,None,http://www.bostonplans.org/projects/development-projects/PDA055,PDA055,
1254,PDA056,,2020,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2020,None,http://www.bostonplans.org/projects/development-projects/PDA056,PDA056,
1255,PDA057,,2021,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2021,None,http://www.bostonplans.org/projects/development-projects/PDA057,PDA057,
1256,PDA058,,2022,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2022,None,http://www.bostonplans.org/projects/development-projects/PDA058,PDA058,
1257,PDA059,,2023,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2023,None,http://www.bostonplans.org/projects/development-projects/PDA059,PDA059,
1258,PDA060,,2024,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2024,None,http://www.bostonplans.org/projects/development-projects/PDA060,PDA060,
1259,PDA061,,2025,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2025,None,http://www.bostonplans.org/projects/development-projects/PDA061,PDA061,
1260,PDA062,,2026,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2026,None,http://www.bostonplans.org/projects/development-projects/PDA062,PDA062,
1261,PDA063,,2027,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2027,None,http://www.bostonplans.org/projects/development-projects/PDA063,PDA063,
1262,PDA064,,2028,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2028,None,http://www.bostonplans.org/projects/development-projects/PDA064,PDA064,
1263,PDA065,,2029,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2029,None,http://www.bostonplans.org/projects/development-projects/PDA065,PDA065,
1264,PDA066,,2030,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2030,None,http://www.bostonplans.org/projects/development-projects/PDA066,PDA066,
1265,PDA067,,2031,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2031,None,http://www.bostonplans.org/projects/development-projects/PDA067,PDA067,
1266,PDA068,,2032,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2032,None,http://www.bostonplans.org/projects/development-projects/PDA068,PDA068,
1267,PDA069,,2033,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2033,None,http://www.bostonplans.org/projects/development-projects/PDA069,PDA069,
1268,PDA070,,2034,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2034,None,http://www.bostonplans.org/projects/development-projects/PDA070,PDA070,
1269,PDA071,,2035,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2035,None,http://www.bostonplans.org/projects/development-projects/PDA071,PDA071,
1270,PDA072,,2036,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2036,None,http://www.bostonplans.org/projects/development-projects/PDA072,PDA072,
1271,PDA073,,2037,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2037,None,http://www.bostonplans.org/projects/development-projects/PDA073,PDA073,
1272,PDA074,,2038,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2038,None,http://www.bostonplans.org/projects/development-projects/PDA074,PDA074,
1273,PDA075,,2039,,,,,,,,,,,,,,11/23/2020 0:00:00,,42.356999999999999,-71.093000000000004,2039,None,http://www.bostonplans.org/projects/development-projects/PDA075,PDA075,
1274,PDA076,,2040,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2040,None,http://www.bostonplans.org/projects/development-projects/PDA076,PDA076,
1275,PDA077,,2041,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2041,None,http://www.bostonplans.org/projects/development-projects/PDA077,PDA077,
1276,PDA078,,2042,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2042,None,http://www.bostonplans.org/projects/development-projects/PDA078,PDA078,
1277,PDA079,,2043,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2043,None,http://www.bostonplans.org/projects/development-projects/PDA079,PDA079,
1278,PDA080,,2044,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2044,None,http://www.bostonplans.org/projects/development-projects/PDA080,PDA080,
1279,PDA081,,2045,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2045,None,http://www.bostonplans.org/projects/development-projects/PDA081,PDA081,
1280,PDA082,,2046,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2046,None,http://www.bostonplans.org/projects/development-projects/PDA082,PDA082,
1281,PDA083,,2047,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2047,None,http://www.bostonplans.org/projects/development-projects/PDA083,PDA083,
1282,PDA084,,2048,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2048,None,http://www.bostonplans.org/projects/development-projects/PDA084,PDA084,
1283,PDA085,,2049,,,,,,,,,,4/10/2017 0:00:00,7/13/2017 0:00:00,,,11/27/2020 0:00:00,,42.356999999999999,-71.093000000000004,2049,None,http://www.bostonplans.org/projects/development-projects/PDA085,PDA085,
1284,PDA086,,2050,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2050,None,http://www.bostonplans.org/projects/development-projects/PDA086,PDA086,
1285,PDA087,,2051,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2051,None,http://www.bostonplans.org/projects/development-projects/PDA087,PDA087,
1286,PDA088,,2052,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2052,None,http://www.bostonplans.org/projects/development-projects/PDA088,PDA088,
1287,PDA089,,2053,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2053,None,http://www.bostonplans.org/projects/development-projects/PDA089,PDA089,
1288,PDA090,,2054,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2054,None,http://www.bostonplans.org/projects/development-projects/PDA090,PDA090,
1289,PDA091,,2055,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2055,None,http://www.bostonplans.org/projects/development-projects/PDA091,PDA091,
1290,PDA092,,2056,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2056,None,http://www.bostonplans.org/projects/development-projects/PDA092,PDA092,
1291,PDA093,,2057,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2057,None,http://www.bostonplans.org/projects/development-projects/PDA093,PDA093,
1292,PDA094,,2058,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2058,None,http://www.bostonplans.org/projects/development-projects/PDA094,PDA094,
1293,PDA095,,2059,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2059,None,http://www.bostonplans.org/projects/development-projects/PDA095,PDA095,
1294,PDA096,,2060,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2060,None,http://www.bostonplans.org/projects/development-projects/PDA096,PDA096,
1295,PDA097,,2061,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2061,None,http://www.bostonplans.org/projects/development-projects/PDA097,PDA097,
1296,PDA098,,2062,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2062,None,http://www.bostonplans.org/projects/development-projects/PDA098,PDA098,
1297,PDA099,,2063,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2063,None,http://www.bostonplans.org/projects/development-projects/PDA099,PDA099,
1298,PDA100,,2064,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2064,None,http://www.bostonplans.org/projects/development-projects/PDA100,PDA100,
1299,PDA101,,2065,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2065,None,http://www.bostonplans.org/projects/development-projects/PDA101,PDA101,
1300,PDA102,,2066,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2066,None,http://www.bostonplans.org/projects/development-projects/PDA102,PDA102,
1301,PDA103,,2067,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2067,None,http://www.bostonplans.org/projects/development-projects/PDA103,PDA103,
1302,PDA104,,2068,,,,,,,,,,,5/12/2016 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2068,None,http://www.bostonplans.org/projects/development-projects/PDA104,PDA104,
1303,PDA105,,2069,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2069,None,http://www.bostonplans.org/projects/development-projects/PDA105,PDA105,
1304,PDA106,,2070,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2070,None,http://www.bostonplans.org/projects/development-projects/PDA106,PDA106,
1305,PDA107,,2071,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2071,None,http://www.bostonplans.org/projects/development-projects/PDA107,PDA107,
1306,PDA108,,2072,,,,,,,,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2072,None,http://www.bostonplans.org/projects/development-projects/PDA108,PDA108,
1307,Six55 Condominium (IDP),,2073,,,,,,,South Boston,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2073,None,http://www.bostonplans.org/projects/development-projects/Six55-Condominium-(IDP),Six55-Condominium-(IDP),
1308,E+ Townhomes a/k/a 226-232 Highland Street (IDP),,2074,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2074,None,http://www.bostonplans.org/projects/development-projects/E+-Townhomes-a/k/a-226-232-Highland-Street-(IDP),E+-Townhomes-a/k/a-226-232-Highland-Street-(IDP),
1309,Alvah Kittredge House (IDP),,2075,,,,,,,Roxbury,,,,,,,1/4/2021 0:00:00,,42.356999999999999,-71.093000000000004,2075,None,http://www.bostonplans.org/projects/development-projects/Alvah-Kittredge-House-(IDP),Alvah-Kittredge-House-(IDP),
1310,Zebra Condominium (housing),,2076,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2076,None,http://www.bostonplans.org/projects/development-projects/Zebra-Condominium-(housing),Zebra-Condominium-(housing),
1311,Garrison-Trotter Condominium (housing),,2077,,,,,,,Allston,,,,,,,1/5/2021 0:00:00,,42.356999999999999,-71.093000000000004,2077,None,http://www.bostonplans.org/projects/development-projects/Garrison-Trotter-Condominium-(housing),Garrison-Trotter-Condominium-(housing),
1312,71-85 Cliffmont St. Project (IDP),,2078,,,,,,,Roslindale,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2078,None,http://www.bostonplans.org/projects/development-projects/71-85-Cliffmont-St.-Project-(IDP),71-85-Cliffmont-St.-Project-(IDP),
1313,Saint James Estates Condominium (housing),,2079,,,,,,,Boston,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2079,None,http://www.bostonplans.org/projects/development-projects/Saint-James-Estates-Condominium-(housing),Saint-James-Estates-Condominium-(housing),
1314,Southwest Crossing Condominium,,2080,,,,,,,Roslindale,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2080,None,http://www.bostonplans.org/projects/development-projects/Southwest-Crossing-Condominium,Southwest-Crossing-Condominium,
1315,Cliffmont Condominium (Grew Ave) (IDP),,2081,,,,,,,Roslindale,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2081,None,http://www.bostonplans.org/projects/development-projects/Cliffmont-Condominium-(Grew-Ave)-(IDP),Cliffmont-Condominium-(Grew-Ave)-(IDP),
1316,Clarendon-Warren Condominium (monitoring record),,2082,,,,,,,Boston,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2082,None,http://www.bostonplans.org/projects/development-projects/Clarendon-Warren-Condominium-(monitoring-record),Clarendon-Warren-Condominium-(monitoring-record),
1317,Charlestown Navy Yard Rowhouses,,2083,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2083,None,http://www.bostonplans.org/projects/development-projects/Charlestown-Navy-Yard-Rowhouses,Charlestown-Navy-Yard-Rowhouses,
1318,136-142 High St. Condominium (housing),,2084,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2084,None,http://www.bostonplans.org/projects/development-projects/136-142-High-St.-Condominium-(housing),136-142-High-St.-Condominium-(housing),
1319,8 Griggs Street (IDP),,2085,,,,,,,Allston,,,,,3/9/2006 0:00:00,12/6/2006 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2085,None,http://www.bostonplans.org/projects/development-projects/8-Griggs-Street-(IDP),8-Griggs-Street-(IDP),
1320,Channel View Condominium (IDP),,2086,,,,,,,South Boston,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2086,None,http://www.bostonplans.org/projects/development-projects/Channel-View-Condominium-(IDP),Channel-View-Condominium-(IDP),
1321,Basilica Leasehold Condominium (Housing),,2087,,,,,,,Charlestown,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2087,None,http://www.bostonplans.org/projects/development-projects/Basilica-Leasehold-Condominium-(Housing),Basilica-Leasehold-Condominium-(Housing),
1322,Fulton Court Condominium (housing),,2088,,,,,,,Boston,,,,,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2088,None,http://www.bostonplans.org/projects/development-projects/Fulton-Court-Condominium-(housing),Fulton-Court-Condominium-(housing),
