OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
1538,636 Beacon Street Apartments,,2761,,,,,,,Back Bay,,,,1/29/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2761,None,,636-Beacon-Street-Apartments,404
1539,Harborpoint Marketplace Phase 2,,2762,,,,,,,Dorchester,,,,2/27/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2762,None,,Harborpoint-Marketplace-Phase-2,404
1540,Camfield Gardens,,2763,,,,,,,South End,,,,4/17/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2763,None,,Camfield-Gardens,404
1541,25 Huntington Avenue,,2764,,,,,,,Back Bay,,,,5/8/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2764,None,,25-Huntington-Avenue,404
1542,214 Harvard Street,,2765,,,,,,,Dorchester,,,,5/8/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2765,None,,214-Harvard-Street,404
1543,Back Bay Hilton Hotel,,2766,,,,,,,Back Bay,,,,5/29/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2766,None,,Back-Bay-Hilton-Hotel,404
1544,Planet Hollywood,,2767,,,,,,,Back Bay,,,,5/29/1997 0:00:00,9/21/1998 0:00:00,1/12/2001 0:00:00,10/30/2020 0:00:00,,42.349200000000003,-71.082099999999997,2767,,,Planet-Hollywood,404
1545,540 East Broadway Street,,2768,,,,,,,South Boston,,,,5/29/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2768,None,,540-East-Broadway-Street,404
1546,Regal Bostonian Hotel,,2769,,,,,,,Downtown,,,,6/19/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2769,None,,Regal-Bostonian-Hotel,404
1547,885 South Street,,2770,,,,,,,Roslindale,,,,6/19/1997 0:00:00,,1/1/1998 0:00:00,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2770,None,,885-South-Street,404
1548,41 & 51 Dorchester Street,,2771,,,,,,,South Boston,,,,7/17/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2771,None,http://www.bostonplans.org/projects/development-projects/41-&-51-Dorchester-Street,41-&-51-Dorchester-Street,200
1549,South End Community Services,,2772,,,,,,,South End,,,,7/17/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2772,None,,South-End-Community-Services,404
1550,Sheraton Boston Hotel,,2773,,,,,,,Back Bay,,,,9/11/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2773,None,,Sheraton-Boston-Hotel,404
1551,The Hotel on Piano Row,,2774,,,,,,,Downtown,,,,9/11/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2774,None,,The-Hotel-on-Piano-Row,404
1552,239-245 Causeway Street,,2775,,,,,,,West End,,,,9/11/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2775,None,,239-245-Causeway-Street,404
1553,1739-1743 Washington Street,,2776,,,,,,,South End,,,,10/23/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2776,None,,1739-1743-Washington-Street,404
1554,255 State Street,,2777,,,,,,,Downtown,,,,10/23/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2777,None,,255-State-Street,404
1555,44-50 Stillings Street and 47-55 Pittsburgh Street,,2778,,,,,,,South Boston Waterfront,,,,10/23/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2778,None,,44-50-Stillings-Street-and-47-55-Pittsburgh-Street,404
1556,Grant Manor Apartments Project,,2779,,,,,,,South End,,,,11/12/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2779,None,,Grant-Manor-Apartments-Project,404
1557,"Northeastern University, West Campus Residence Hall",,2780,,,,,,,Mission Hill,,,,12/4/1997 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2780,None,,"Northeastern-University,-West-Campus-Residence-Hall",404
1558,Roxse Homes Chapter 121A Project,,2781,,,,,,,South End,,,,2/26/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2781,None,,Roxse-Homes-Chapter-121A-Project,404
1559,"526-530 Park Street, Dorchester",,2782,,,,,,,Dorchester,,,,2/26/1998 0:00:00,,,10/30/2020 0:00:00,,42.295200000000001,-71.073999999999998,2782,,,"526-530-Park-Street,-Dorchester",404
1560,1311-1321 and 1345-1353 Dorchester Avenue projects,,2783,,,,,,,Dorchester,,,,3/19/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2783,None,,1311-1321-and-1345-1353-Dorchester-Avenue-projects,404
1561,"Orchard Park Revitalization Project, Offsite Phase 1A, Roxbury",,2784,,,,,,,Roxbury,,,,4/9/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2784,None,,"Orchard-Park-Revitalization-Project,-Offsite-Phase-1A,-Roxbury",404
1562,The Trustees of Boston University: a Plan for Northeasterly Development Area,,2785,,,,,,,,,,,4/30/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2785,None,http://www.bostonplans.org/projects/development-projects/The-Trustees-of-Boston-University:-a-Plan-for-Northeasterly-Development-Area,The-Trustees-of-Boston-University:-a-Plan-for-Northeasterly-Development-Area,200
1563,"34 ½ Beacon Street, Boston",,2786,,,,,,,Beacon Hill,,,,4/30/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2786,None,,"34-½-Beacon-Street,-Boston",404
1564,"31 Heath St., Jamaica Plain",,2787,,,,,,,Jamaica Plain,,,,5/21/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2787,None,,"31-Heath-St.,-Jamaica-Plain",404
1565,"881 East First Street project,South Boston",,2788,,,,,,,South Boston,,,,5/21/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2788,None,,"881-East-First-Street-project,South-Boston",404
1566,237-241 Walnut Avenue project,,2789,,,,,,,Roxbury,,,,6/25/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2789,None,,237-241-Walnut-Avenue-project,404
1567,Motor Mart Garage,,2790,,,,,,,,,,,6/25/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2790,None,http://www.bostonplans.org/projects/development-projects/Motor-Mart-Garage,Motor-Mart-Garage,200
1568,"Mission Main Redevelopment Project, Roxbury",,2791,,,,,,,Roxbury,,,,7/23/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2791,None,,"Mission-Main-Redevelopment-Project,-Roxbury",404
1569,Phillips Square Development Project,,2792,,,,,,,Beacon Hill,,,,7/23/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2792,None,,Phillips-Square-Development-Project,404
1570,"Michelangelo SchoolDevelopment, 64-84 Charter Street, North End",,2793,,,,,,,North End,,,,7/23/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2793,None,,"Michelangelo-SchoolDevelopment,-64-84-Charter-Street,-North-End",404
1571,"817-819 Albany Street, Roxbury",,2794,,,,,,,Roxbury,,,,8/13/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2794,None,,"817-819-Albany-Street,-Roxbury",404
1572,"Orchard Park Revitalization Project, Phase III, ON-SITE,Roxbury",,2795,,,,,,,Roxbury,,,,9/29/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2795,None,,"Orchard-Park-Revitalization-Project,-Phase-III,-ON-SITE,Roxbury",404
1573,"211-255 Geneva Avenue, Dorchester",,2796,,,,,,,Dorchester,,,,9/29/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2796,None,,"211-255-Geneva-Avenue,-Dorchester",404
1574,"428 Medford Street, Charlestown Urban Renewal Area Project",,2797,,,,,,,Charlestown,,,,10/29/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2797,None,,"428-Medford-Street,-Charlestown-Urban-Renewal-Area-Project",404
1575,North Coast Seafoods on Parcel B,,2798,,,,,,,,,,,1/26/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2798,None,,North-Coast-Seafoods-on-Parcel-B,404
1576,"Haborlights Pavilion, Wharf 8, Marine Industral Park",,2799,,,,,,,South Boston,,,,1/26/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2799,None,,"Haborlights-Pavilion,-Wharf-8,-Marine-Industral-Park",404
1577,Vacant School Building Renovation,,2800,,,,,,,Roxbury,,,,1/26/1999 0:00:00,3/8/2007 0:00:00,9/16/2008 0:00:00,10/30/2020 0:00:00,,42.307899999999997,-71.088099999999997,2800,,,Vacant-School-Building-Renovation,404
1578,Brighton Landing Project,,2801,,,,,,,Brighton,,,,2/25/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2801,None,,Brighton-Landing-Project,404
1579,"South End Urban Renewal Area Project No.Mass.R-56 Parcels 14, 14A, 15 and 16 A",,2802,,,,,,,South End,,,,3/16/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2802,None,,"South-End-Urban-Renewal-Area-Project-No.Mass.R-56-Parcels-14,-14A,-15-and-16-A",404
1580,Emerson College: Change of use of 120 Boylston Street,,2803,,,,,,,Downtown,,,,4/8/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2803,None,http://www.bostonplans.org/projects/development-projects/Emerson-College:-Change-of-use-of-120-Boylston-Street,Emerson-College:-Change-of-use-of-120-Boylston-Street,200
1581,Harvard University:Campus Center Project,,2804,,,,,,,Allston,,,,4/29/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2804,None,http://www.bostonplans.org/projects/development-projects/Harvard-University:Campus-Center-Project,Harvard-University:Campus-Center-Project,200
1582,"Northeastern University, West Campus Residence Halls B and C",,2805,,,,,,,Fenway,,,,4/29/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2805,None,,"Northeastern-University,-West-Campus-Residence-Halls-B-and-C",404
1583,"East Boston Airport Hotel, 207 Porter Street and 167 Cottage Street East Boston",,2806,,,,,,,East Boston,,,,7/22/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2806,None,,"East-Boston-Airport-Hotel,-207-Porter-Street-and-167-Cottage-Street-East-Boston",404
1584,"25 Ruggles Street, Roxbury",,2807,,,,,,,Roxbury,,,,8/12/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2807,None,,"25-Ruggles-Street,-Roxbury",404
1585,"Hotel Commonwealth, 500-528 Commonwealth Avenue, Kenmore Square",,2808,,,,,,,Fenway,,,,9/21/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2808,None,,"Hotel-Commonwealth,-500-528-Commonwealth-Avenue,-Kenmore-Square",404
1586,Academy Homes II Redevelopment Project,,2809,,,,,,,Roxbury,,,,10/14/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2809,None,,Academy-Homes-II-Redevelopment-Project,404
1587,New Mass Pike Towers,,2811,,,,,,,,,,,11/23/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2811,None,,New-Mass-Pike-Towers,404
1588,144-156 Boylston Street/Piano Row,,2812,,,,,,,Downtown,,,,1/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2812,None,,144-156-Boylston-Street/Piano-Row,404
1589,"176 Lincoln Street, Boston Internet City",,2813,,,,,,,Brighton,,,,2/17/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2813,None,,"176-Lincoln-Street,-Boston-Internet-City",404
1590,"South End Urban Renewal Area, Project NO. MASS. R-56: PARCEL 32C",,2814,,,,,,,South End,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2814,None,"http://www.bostonplans.org/projects/development-projects/South-End-Urban-Renewal-Area,-Project-NO.-MASS.-R-56:-PARCEL-32C","South-End-Urban-Renewal-Area,-Project-NO.-MASS.-R-56:-PARCEL-32C",200
1591,"South End Urban Renewal Area, Project NO. MASS. R-56: PARCEL PB-12A",,2815,,,,,,,South End,,,,7/20/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2815,None,"http://www.bostonplans.org/projects/development-projects/South-End-Urban-Renewal-Area,-Project-NO.-MASS.-R-56:-PARCEL-PB-12A","South-End-Urban-Renewal-Area,-Project-NO.-MASS.-R-56:-PARCEL-PB-12A",200
1592,Headquarters Hotel,,2816,,,,,,,South Boston Waterfront,,,,8/10/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2816,None,,Headquarters-Hotel,404
1593,"Emmanuel College, Building A, B and Phase I Residence Hall",,2817,,,,,,,Fenway,,,,8/31/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2817,None,,"Emmanuel-College,-Building-A,-B-and-Phase-I-Residence-Hall",404
1594,Frank Wood Center/Sherrill House Expension,,2818,,,,,,,Jamaica Plain,,,,8/31/2000 0:00:00,,,10/30/2020 0:00:00,,42.327900000000000,-72.111400000000003,2818,,,Frank-Wood-Center/Sherrill-House-Expension,404
1595,The Power House - 510 Rutherford Avenue (Development Plan),,2819,,,,,,,Charlestown,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2819,None,,The-Power-House-510-Rutherford-Avenue-(Development-Plan),404
1596,"Parcel 51D, South End Urban Renewal Area",,2820,,,,,,,South End,,,,10/12/2000 0:00:00,,,10/30/2020 0:00:00,,42.338299999999997,-71.065899999999999,2820,,,"Parcel-51D,-South-End-Urban-Renewal-Area",404
1597,Nativity Preparatory School,,2821,,,,,,,Jamaica Plain,,,,12/21/2000 0:00:00,,2/8/2002 0:00:00,10/30/2020 0:00:00,,42.321599999999997,-71.101900000000001,2821,,,Nativity-Preparatory-School,404
1598,112-158 Bernard Street,,2822,,,,,,,Mattapan,,,,4/12/2001 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2822,None,,112-158-Bernard-Street,404
1599,Loews Boston Hotel,,2823,,,,,,,Back Bay,,,,6/21/2001 0:00:00,,,10/30/2020 0:00:00,,42.349200000000003,-71.072400000000002,2823,,,Loews-Boston-Hotel,404
1600,"Boston Tech Center, 176 Lincoln Street",,2824,,,,,,,Allston,,,,1/31/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2824,None,,"Boston-Tech-Center,-176-Lincoln-Street",404
1601,1208B VFW Parkway,,2825,,,,,,,West Roxbury,,,,2/14/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2825,None,,1208B-VFW-Parkway,404
1602,Fenway Mixed Use,,2826,,,,,,,Fenway,,,,3/28/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2826,None,,Fenway-Mixed-Use,404
1603,Boston Tech Center,,2827,,,,,,,Allston,,,,5/30/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2827,None,,Boston-Tech-Center,404
1604,"South End Urban Renewal Area, Project NO. Mass. R-56: Dover Residences Project",,2828,,,,,,,South End,,,,8/1/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2828,None,"http://www.bostonplans.org/projects/development-projects/South-End-Urban-Renewal-Area,-Project-NO.-Mass.-R-56:-Dover-Residences-Project","South-End-Urban-Renewal-Area,-Project-NO.-Mass.-R-56:-Dover-Residences-Project",200
1605,"376 West Broadway, South Boston",,2829,,,,,,,South Boston,,,,4/10/2003 0:00:00,,,10/30/2020 0:00:00,,42.337899999999998,-71.048699999999997,2829,,,"376-West-Broadway,-South-Boston",404
1606,Maverick Gardens Development,,2830,,,,,,,East Boston,,,,5/1/2003 0:00:00,11/25/2003 0:00:00,5/9/2005 0:00:00,10/30/2020 0:00:00,,42.369500000000002,-71.041399999999996,2830,,,Maverick-Gardens-Development,404
1607,480 McClellan Highway Project,,2831,,,,,,,East Boston,,,,10/7/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2831,None,,480-McClellan-Highway-Project,404
1608,Longwood North Research Center project,,2832,,,,,,,Fenway,,,,4/1/2004 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2832,None,,Longwood-North-Research-Center-project,404
1609,70 Francis Street Project,,2834,,,,,,,Longwood Medical Area,,,,1/20/2005 0:00:00,,,11/2/2020 0:00:00,,-71.108099999999993,42.335799999999999,2834,,,70-Francis-Street-Project,404
1610,"Parcel F-2 Hotel, Commonwealth Flats Development Area,",,2835,,,,,,,South Boston,,,,1/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2835,None,,"Parcel-F-2-Hotel,-Commonwealth-Flats-Development-Area,",404
1611,1143-1149 Washington Street 83 East Berkeley Street,,2836,,,,,,,South End,,,,4/7/2005 0:00:00,,,11/29/2020 0:00:00,12/6/2005 0:00:00,42.343800000000002,-71.066299999999998,2836,,,1143-1149-Washington-Street-83-East-Berkeley-Street,404
1612,Suffolk University Relocation of Institutional Use to 73 Tremont Street,,2837,,,,,,,Downtown,,,,4/7/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2837,None,,Suffolk-University-Relocation-of-Institutional-Use-to-73-Tremont-Street,404
1613,Boston Marine Industrial Park Garage Expansion,,2838,,,,,,,South Boston Waterfront,,,,4/28/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2838,None,,Boston-Marine-Industrial-Park-Garage-Expansion,404
1614,City Lofts of Charlestown/Little Neck,,2839,,,,,,,Charlestown,,,,5/19/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2839,None,,City-Lofts-of-Charlestown/Little-Neck,404
1615,Harvard Commons Housing Development Project,,2840,,,,,,,,,,,6/9/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2840,None,,Harvard-Commons-Housing-Development-Project,404
1616,Hult International Business School Institutional Master Plan,,2841,,,,,,,,,,,9/8/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2841,None,,Hult-International-Business-School-Institutional-Master-Plan,404
1617,Orchard Park Revitalization Project,,2842,,,,,,,Roxbury,,,,10/20/2005 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2842,None,,Orchard-Park-Revitalization-Project,404
1618,West Street Project,,2843,,,,,,,Downtown,,,,7/20/2006 0:00:00,,1/2/2008 0:00:00,10/30/2020 0:00:00,,42.340200000000003,-71.056100000000001,2843,,,West-Street-Project,404
1619,Harvard Arboretum Weld Hill Research Building,,2844,,,,,,,Roslindale,,,,8/14/2007 0:00:00,3/14/2008 0:00:00,12/21/2010 0:00:00,10/30/2020 0:00:00,,42.295900000000003,-71.133099999999999,2844,,,Harvard-Arboretum-Weld-Hill-Research-Building,404
1620,Mission Hill New Housing Intiative Phase III,,2845,,,,,,,Mission Hill,,,,7/9/2002 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2845,None,,Mission-Hill-New-Housing-Intiative-Phase-III,404
1621,Baker Library/Academic Center Renovation and Addition Project,,2846,,,,,,,Allston,,,,3/25/2003 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2846,None,,Baker-Library/Academic-Center-Renovation-and-Addition-Project,404
1622,Trinity Franklin Phase 2A,,2847,,,,,,,Dorchester,,,,1/10/2008 0:00:00,5/20/2008 0:00:00,11/2/2009 0:00:00,10/30/2020 0:00:00,,42.295600000000000,-71.090000000000003,2847,,,Trinity-Franklin-Phase-2A,404
1623,"Hood Business Park, Rosev Building",,2848,,,,,,,Charlestown,,,,4/29/2008 0:00:00,10/11/2017 0:00:00,,10/30/2020 0:00:00,,42.380299999999998,-71.072199999999995,2848,,,"Hood-Business-Park,-Rosev-Building",404
1624,Simmons College Dining hall Extension,,2849,,,,,,,Longwood Medical Area,,,,6/24/2008 0:00:00,11/25/2013 0:00:00,1/8/2014 0:00:00,10/30/2020 0:00:00,,42.340800000000002,-71.106099999999998,2849,,,Simmons-College-Dining-hall-Extension,404
1625,Showa Boston Dormitory Patio Enclosure,,2850,,,,,,,Jamaica Plain,,,,7/17/2008 0:00:00,5/2/2012 0:00:00,9/13/2012 0:00:00,10/30/2020 0:00:00,,42.307499999999997,-71.131299999999996,2850,,,Showa-Boston-Dormitory-Patio-Enclosure,404
1626,South Cove Urban Renewal Area,,2851,,,,,,,Bay Village,,,,8/12/2008 0:00:00,,,10/30/2020 0:00:00,,42.349299999999999,-71.066599999999994,2851,,,South-Cove-Urban-Renewal-Area,404
1627,The Emergency Department Expansion - BU Menino Pavilion,,2852,,,,,,,South End,,,,7/16/2009 0:00:00,9/3/2009 0:00:00,4/12/2010 0:00:00,10/30/2020 0:00:00,,42.334400000000002,-71.073800000000006,2852,,,The-Emergency-Department-Expansion-BU-Menino-Pavilion,404
1628,Quincy Commons Project,,2853,,,,,,,Roxbury,,,,8/13/2009 0:00:00,12/20/2012 0:00:00,4/16/2015 0:00:00,10/30/2020 0:00:00,,42.315100000000001,-71.078599999999994,2853,,,Quincy-Commons-Project,404
1629,Trinity Washington Beech Phase 2 and Phase 4,,2854,,,,,,,Roslindale,,,,4/13/2010 0:00:00,9/15/2010 0:00:00,10/21/2011 0:00:00,10/30/2020 0:00:00,,42.277000000000001,-71.137000000000000,2854,,,Trinity-Washington-Beech-Phase-2-and-Phase-4,404
1630,Bishop Peterson Hall,,2855,,,,,,,Brighton,,,,6/22/2010 0:00:00,10/19/2010 0:00:00,9/30/2011 0:00:00,10/30/2020 0:00:00,,42.343899999999998,-71.162700000000001,2855,,,Bishop-Peterson-Hall,404
1631,2121 Commonwealth Avenue,,2856,,,,,,,Brighton,,,,8/17/2010 0:00:00,2/10/2011 0:00:00,6/13/2012 0:00:00,10/30/2020 0:00:00,,42.341299999999997,-71.163799999999995,2856,,,2121-Commonwealth-Avenue,404
1632,"Harvard University, 3rd IMP Amendment - Innovation Lab",,2857,,,,,,,Allston,,,,3/10/2011 0:00:00,3/30/2011 0:00:00,10/6/2011 0:00:00,10/30/2020 0:00:00,,42.364100000000001,-71.124200000000002,2857,,,"Harvard-University,-3rd-IMP-Amendment-Innovation-Lab",404
1633,Showa Boston Institute addition,,2858,,,,,,,Jamaica Plain,,,,2/14/2013 0:00:00,6/18/2013 0:00:00,10/29/2013 0:00:00,10/30/2020 0:00:00,,42.307499999999997,-71.131299999999996,2858,,,Showa-Boston-Institute-addition,404
1634,Christian Science PDA- Belvidere/Dalton East,,2859,,,,,,,Back Bay,,,,9/12/2013 0:00:00,6/19/2015 0:00:00,5/1/2019 0:00:00,11/29/2020 0:00:00,1/16/2018 0:00:00,42.344700000000003,-71.083799999999997,2859,,,Christian-Science-PDA--Belvidere/Dalton-East,404
1635,Christian Science PDA- Belvidere/Dalton West,,2860,,,,,,,Back Bay,,,,9/12/2013 0:00:00,10/3/2014 0:00:00,9/28/2016 0:00:00,10/30/2020 0:00:00,,42.344700000000003,-71.083799999999997,2860,,,Christian-Science-PDA--Belvidere/Dalton-West,404
1636,Government Center Garage Development Plan,,2861,,,,,,,Downtown,,,,11/14/2013 0:00:00,11/2/2016 0:00:00,,10/30/2020 0:00:00,,42.362699999999997,-71.059299999999993,2861,,,Government-Center-Garage-Development-Plan,404
1637,Pier 4,,2862,,,,,,,South Boston Waterfront,,,,5/15/2014 0:00:00,5/13/2016 0:00:00,,10/30/2020 0:00:00,,42.352899999999998,-71.043000000000006,2862,,http://www.bostonplans.org/projects/development-projects/Pier-4,Pier-4,200
1638,Prudential Center- Flagship Retail Renovation,,2863,,,,,,,Back Bay,,,,7/10/2014 0:00:00,1/21/2015 0:00:00,8/1/2016 0:00:00,10/30/2020 0:00:00,,42.346499999999999,-71.083900000000000,2863,,,Prudential-Center--Flagship-Retail-Renovation,404
1639,Prudential Center - Food Court Renovation,,2864,,,,,,,Back Bay,,,,8/13/2015 0:00:00,9/29/2015 0:00:00,10/3/2016 0:00:00,10/30/2020 0:00:00,,42.348500000000001,-71.083600000000004,2864,,,Prudential-Center-Food-Court-Renovation,404
1640,Don Bosco Technical High School Reuse and Rehabilitation,,2865,,,,,,,,,,,9/29/1998 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2865,None,,Don-Bosco-Technical-High-School-Reuse-and-Rehabilitation,404
1641,Biosquare Master Plan Amended & Restated,,2866,,,,,,,,,,,7/22/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2866,None,http://www.bostonplans.org/projects/development-projects/Biosquare-Master-Plan-Amended-&-Restated,Biosquare-Master-Plan-Amended-&-Restated,200
1642,"Project NO. MASS R-55: Parcels P-2A, P-2B and P-2D",,2867,,,,,,,Charlestown,,,,9/21/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2867,None,"http://www.bostonplans.org/projects/development-projects/Project-NO.-MASS-R-55:-Parcels-P-2A,-P-2B-and-P-2D","Project-NO.-MASS-R-55:-Parcels-P-2A,-P-2B-and-P-2D",200
1643,"Children's Hospital: Amendment for PDA #29, 300 Longwood Avenue",,2868,,,,,,,,,,,12/16/1999 0:00:00,,,10/30/2020 0:00:00,,42.356999999999999,-71.093000000000004,2868,None,"http://www.bostonplans.org/projects/development-projects/Children-s-Hospital:-Amendment-for-PDA-#29,-300-Longwood-Avenue","Children-s-Hospital:-Amendment-for-PDA-#29,-300-Longwood-Avenue",200
1644,290 Southampton Street,,2869,,,,,,,South End,,,,4/24/2001 0:00:00,,,10/30/2020 0:00:00,,42.331000000000003,-71.062700000000007,2869,,,290-Southampton-Street,404
1645,Wentworth Institute of Technology Institutional Master Plan Open Space Projects,,2870,,,,,,,Fenway,,,,8/14/2007 0:00:00,5/6/2013 0:00:00,8/29/2014 0:00:00,10/30/2020 0:00:00,,42.337699999999998,-71.096400000000003,2870,,,Wentworth-Institute-of-Technology-Institutional-Master-Plan-Open-Space-Projects,404
1646,Courtyard Addition Project,,2871,,,,,,,Longwood Medical Area,,,,9/15/2011 0:00:00,4/1/2014 0:00:00,5/24/2016 0:00:00,10/30/2020 0:00:00,,42.340800000000002,-71.107500000000002,2871,,,Courtyard-Addition-Project,404
1647,Pilgrim Road Project,,2872,,,,,,,Longwood Medical Area,,,,9/15/2011 0:00:00,4/1/2014 0:00:00,5/24/2016 0:00:00,10/30/2020 0:00:00,,42.340800000000002,-71.107500000000002,2872,,,Pilgrim-Road-Project,404
